distance_to_airport,full_address,latitude,location,longitude,nearest_airport,nearest_airport_latitude,nearest_airport_longitude,airport_latitude,airport_longitude,airport_name
34.639617919921875,"Herring Cove, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",44.5712827,Herring Cove,-63.5582713,YHZ,44.8807983398,-63.5085983276,44.8807983398,-63.5085983276,Halifax / Stanfield International Airport
72.47952270507812,"Holtville, Ludlow Parish, Northumberland County, New Brunswick / Nouveau-Brunswick, Canada",46.5192589,Holtville,-66.4741123,YFC,45.8689002990723,-66.5372009277344,45.868900299072266,-66.53720092773438,Fredericton Airport
7.491396427154541,"Hull, Gatineau, Outaouais, Québec, Canada",45.4405842,Hull,-75.7326823,YOW,45.3224983215332,-75.6691970825195,45.463832946100005,-75.64254283910002,Ottawa / Rockcliffe Seaplane Base
32.341644287109375,"Iona, Rural Municipality of Belfast, Queens County, Prince Edward Island, Canada",46.0981297,Iona,-62.8053169,YYG,46.2900009155273,-63.1211013793945,46.290000915527344,-63.12110137939453,Charlottetown Airport
22.40665054321289,"Island View, Kingsclear Parish, York County / Comté d'York, New Brunswick / Nouveau-Brunswick, E3A 7L9, Canada",45.9678168,Island View,-66.7895556,YFC,45.8689002990723,-66.5372009277344,45.868900299072266,-66.53720092773438,Fredericton Airport
51.53713607788086,"Kamsack, Division No. 9, Saskatchewan, S0A 1S0, Canada",51.5645433,Kamsack,-101.8953088,YQV,51.2647018432617,-102.46199798584,51.26470184326172,-102.46199798583984,Yorkton Municipal Airport
33.578224182128906,"Kenora District, Northwestern Ontario, Ontario, Canada",54.0245941,Kenora,-89.1618188,YAX,53.8492012023926,-89.5793991088867,53.84920120239258,-89.57939910888672,Wapekeka Airport
24.759878158569336,"Komoka, Middlesex Centre, Middlesex County, Ontario, N0L 1R0, Canada",42.9452837,Komoka,-81.4321521,YXU,43.035599,-81.1539,43.035599,-81.1539,London Airport
21.835601806640625,"L'Anse-au-Griffon, Gaspé, La Côte-de-Gaspé, Gaspésie–Îles-de-la-Madeleine, Québec, G4X 6A6, Canada",48.9305609,L'Anse-au-Griffon,-64.2958742,YGP,48.7752990723,-64.4785995483,48.7752990723,-64.4785995483,Gaspé (Michel-Pouliot) Airport
23.5683536529541,"Lachute, Argenteuil, Laurentides, Québec, Canada",45.6560478,Lachute,-74.3401388,YMX,45.679501,-74.038696,45.679501,-74.038696,Montreal International (Mirabel) Airport
48.29668045043945,"Larrys River, Guysborough District Municipality, Guysborough County, Nova Scotia, B0H 1T0, Canada",45.2224094,Larrys River,-61.3775995,YPS,45.6567001343,-61.3680992126,45.6567001343,-61.3680992126,Port Hawkesbury Airport
72.99374389648438,"Latulipe-et-Gaboury, Québec, Canada",47.35087305,Latulipe-et-Gaboury,-79.0217040735723,YXR,47.6974006546,-79.8473453522,47.697400654599996,-79.8473453522,Earlton (Timiskaming Regional) Airport
46.2778434753418,"Lavaltrie-Station, Saint-Paul, Joliette (MRC), Lanaudière, Québec, J5T 3L3, Canada",45.9329102,Lavaltrie-Station,-73.3804712,YHU,45.5175018311,-73.4169006348,45.5175018311,-73.4169006348,Montréal / Saint-Hubert Airport
28.032718658447266,"Lawrencetown, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",44.6516314,Lawrencetown,-63.3606144,YHZ,44.8807983398,-63.5085983276,44.8807983398,-63.5085983276,Halifax / Stanfield International Airport
48.64166259765625,"Laxgalts'ap, British Columbia, Canada",55.0326819,Laxgalts'ap,-129.5788474,YXT,55.4667015076,-129.483001709,55.4667015076,-129.483001709,Alice Arm/Silver City Seaplane Base
19.7235050201416,"Le Bic, Rimouski, Rimouski-Neigette, Bas-Saint-Laurent, Québec, G0L 1B0, Canada",48.372095,Le Bic,-68.7112149,YXK,48.4780998229981,-68.4969024658203,48.47809982299805,-68.49690246582031,Rimouski Airport
6.65885591506958,"Lincoln Parish, Sunbury County, New Brunswick / Nouveau-Brunswick, Canada",45.82490405,Lincoln (Parish),-66.5955232840609,YFC,45.8689002990723,-66.5372009277344,45.868900299072266,-66.53720092773438,Fredericton Airport
27.229358673095703,"Louisbourg, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, Canada",45.9234791,Louisbourg,-59.9642959,YQY,46.1614,-60.047798,46.1614,-60.047798,Sydney / J.A. Douglas McCurdy Airport
23.338775634765625,"Main-à-Dieu, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, Canada",46.0051015,Main-à-Dieu,-59.8458285,YQY,46.1614,-60.047798,46.1614,-60.047798,Sydney / J.A. Douglas McCurdy Airport
27.173254013061523,"McLaughlin, City of Spruce Grove, Division No. 11, Alberta, Canada",53.54799155,McLaughlin,-113.930351134603,YXD,53.5724983215,-113.521003723,53.5724983215,-113.521003723,Edmonton City Centre (Blatchford Field) Airport
95.71351623535156,"Melita, Division No. 5, Manitoba, R0M 1L0, Canada",49.2691138,Melita,-100.9904623,MIB,50.0100557637,-100.313930511,50.010055763699995,-100.313930511,Rivers Airport
82.75736999511719,"Merigomish, Municipality of Pictou County, Pictou County, Nova Scotia, Canada",45.6302715,Merigomish,-62.4319925,YPS,45.6567001343,-61.3680992126,45.6567001343,-61.3680992126,Port Hawkesbury Airport
38.25343704223633,"Midale, Division No. 2, Saskatchewan, S0C 1S0, Canada",49.3947073,Midale,-103.4113919,YEN,49.2103004456,-102.966003418,49.2103004456,-102.966003418,Estevan Airport
9.801173210144043,"Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada",43.5896231,Mississauga (Peel),-79.6443879,YYZ,43.6772003174,-79.6305999756,43.6772003174,-79.63059997559999,Lester B. Pearson International Airport
89.66343688964844,"Montmartre, Division No. 6, Saskatchewan, S0G 3M0, Canada",50.2176095,Montmartre,-103.4483712,YQR,50.4319000244141,-104.666000366211,50.43190002441406,-104.66600036621094,Regina International Airport
7.8221354484558105,"Nilestown, Thames Centre, Middlesex County, Ontario, N0L 1G4, Canada",42.9727864,Nilestown,-81.1105904,YXU,43.035599,-81.1539,43.035599,-81.1539,London Airport
87.85443115234375,"Nipigon Township, Thunder Bay District, Northwestern Ontario, Ontario, Canada",49.0155918,Nipigon,-88.2610663,YQT,48.8119789872,-87.0994377136,48.81197898719999,-87.09943771360001,Terrace Bay Airport
18.8825626373291,"Ohsweken /  Oshwé:ken, Ontario, N3W 2B2, Canada",43.0687351,Ohsweken,-80.1179909,YHM,43.1735992432,-79.9349975586,43.173599243199995,-79.93499755859999,John C. Munro Hamilton International Airport
32.25812911987305,"Oxford County, Ontario, Canada",43.1227633,Oxford,-80.775072,YXU,43.035599,-81.1539,43.035599,-81.1539,London Airport
18.422277450561523,"Pickering, Durham Region, Golden Horseshoe, Ontario, Canada",43.835765,Pickering,-79.090576,YOO,43.922798,-78.894997,43.922798,-78.894997,Toronto/Oshawa Executive Airport
97.82154083251953,"Pollockville, Division No. 4, Alberta, Canada",51.1074019,Pollockville,-111.5920173,YSD,50.2667007446289,-111.182998657227,50.266700744628906,-111.18299865722656,Suffield Heliport
27.47488784790039,"Port Lambton, St. Clair, Lambton County, Ontario, N0P 2B0, Canada",42.6567779,Port Lambton,-82.5062582,MTC,42.613463,-82.836919,42.613463,-82.836919,Selfridge Air National Guard Base Airport
5.070826053619385,"Prince George, Regional District of Fraser-Fort George, British Columbia, Canada",53.9128645,Prince George,-122.7453699,YXS,53.8894004822,-122.679000854,53.8894004822,-122.679000854,Prince George Airport
30.823232650756836,"Raleigh, Newfoundland, Newfoundland and Labrador, A0K 4J0, Canada",51.5626226,Raleigh,-55.7324581284964,YAY,51.3918991089,-56.0830993652,51.3918991089,-56.083099365200006,St. Anthony Airport
39.606117248535156,"Rapides-des-Joachims, Pontiac, Outaouais, Québec, Canada",46.1984087,Rapides-des-Joachims,-77.6902356,YWA,45.9522018432617,-77.3191986083984,45.95220184326172,-77.31919860839844,Petawawa Airport
86.04706573486328,"Red Rock, Red Rock Township, Thunder Bay District, Northwestern Ontario, Ontario, P0T 2P0, Canada",48.9425393,Red Rock,-88.2592117,YQT,48.8119789872,-87.0994377136,48.81197898719999,-87.09943771360001,Terrace Bay Airport
89.2479019165039,"Riverhurst, Division No. 7, Saskatchewan, Canada",50.9018837,Riverhurst,-106.8691737,YYN,50.2919006348,-107.691001892,50.291900634799994,-107.691001892,Swift Current Airport
49.852264404296875,"Rowan Mills, Norfolk County, Ontario, Canada",42.6146566,Rowan Mills,-80.5386157,YQS,42.7700004577637,-81.1108016967773,42.77000045776367,-81.11080169677734,St Thomas Municipal Airport
70.08792114257812,"St. Jacques - Coomb's Cove, Newfoundland, Newfoundland and Labrador, A0H 1M0, Canada",47.4395044,Saint Jacques-Coomb's Cove,-55.6019469590459,MQC,47.095500946,-56.3802986145,47.095500946,-56.3802986145,Miquelon Airport
31.173765182495117,"Saint-Benoît-du-Lac, Memphrémagog, Estrie, Québec, Canada",45.167757,Saint-Benoît-du-Lac,-72.268753,ZBM,44.888802,-72.229202,44.888802,-72.229202,Northeast Kingdom International Airport
50.63794708251953,"Saint-Cyrille-de-Wendover, Drummond, Centre-du-Québec, Québec, Canada",45.933005,Saint-Cyrille-de-Wendover,-72.424622,YRQ,46.3527984619141,-72.6793975830078,46.35279846191406,-72.67939758300781,Trois-Rivières Airport
68.9410629272461,"Saint-Côme, Matawinie, Lanaudière, Québec, Canada",46.271037,Saint-Côme,-73.771477,YMX,45.679501,-74.038696,45.679501,-74.038696,Montreal International (Mirabel) Airport
23.172962188720703,"Saint-Eugène-d'Argentenay, Maria-Chapdelaine, Saguenay–Lac-Saint-Jean, Québec, Canada",48.9785517,Saint-Eugène-d'Argentenay,-72.2862152,YDO,48.778499603271,-72.375,48.778499603271,-72.375,Dolbeau St Felicien Airport
52.7301025390625,"Saint-Juste-du-Lac, Témiscouata, Bas-Saint-Laurent, Québec, Canada",47.654288,Saint-Juste-du-Lac,-68.753815,WFK,47.2854995728,-68.3127975464,47.2854995728,-68.31279754639999,Northern Aroostook Regional Airport
30.413694381713867,"Saint-Laurent-de-l'Île-d'Orléans, L'Ïle-d'Orléans, Capitale-Nationale, Québec, G0A 3Z0, Canada",46.8602081,Saint-Laurent-de-l'île-d'Orléans,-71.0065238,YQB,46.7911,-71.393303,46.7911,-71.393303,Quebec Jean Lesage International Airport
18.67255210876465,"Saint-Mathieu, Roussillon, Montérégie, Québec, J0L 2H0, Canada",45.312563,Saint-Mathieu,-73.518448,YJN,45.2943992614746,-73.2810974121094,45.29439926147461,-73.28109741210938,St Jean Airport
104.79185485839844,"Saint-René, Beauce-Sartigan, Chaudière-Appalaches, Québec, Canada",46.0103936,Saint-René,-70.618288,YSC,45.4385986328125,-71.6913986206055,45.4385986328125,-71.69139862060547,Sherbrooke Airport
66.85612487792969,"Sainte-Anne-du-Lac, Antoine-Labelle, Laurentides, Québec, J0W 1V0, Canada",46.880611,Sainte-Anne-du-Lac,-75.323982,YTM,46.4094009399,-74.7799987793,46.409400939899996,-74.7799987793,La Macaza / Mont-Tremblant International Inc Airport
29.88908576965332,"Sainte-Barbe, Le Haut-Saint-Laurent, Montérégie, Québec, J0S 1P0, Canada",45.163144,Sainte-Barbe,-74.1955876,YCC,45.0928001403809,-74.5633010864258,45.09280014038086,-74.56330108642578,Cornwall Regional Airport
14.825571060180664,"Bras Sainte-Julie, Sainte-Julie, Marguerite-D'Youville, Montérégie, Québec, J0L 1N0, Canada",45.6354303,Sainte-Julie (Sainte-Julie),-73.3280292,YHU,45.5175018311,-73.4169006348,45.5175018311,-73.4169006348,Montréal / Saint-Hubert Airport
13.405233383178711,"Scarborough, Toronto, Golden Horseshoe, Ontario, Canada",43.7729744,Scarborough,-79.2576479,YKZ,43.8622016906738,-79.370002746582,43.86220169067383,-79.37000274658203,Buttonville Municipal Airport
6.373082637786865,"Sherwood, Jasper Place, Edmonton, Division No. 11, Alberta, Canada",53.5291234,Sherwood,-113.584063,YXD,53.5724983215,-113.521003723,53.5724983215,-113.521003723,Edmonton City Centre (Blatchford Field) Airport
15.710126876831055,"Sherwood Park, Division No. 11, Alberta, Canada",53.5256963,Sherwood Park,-113.296631,YXD,53.5724983215,-113.521003723,53.5724983215,-113.521003723,Edmonton City Centre (Blatchford Field) Airport
28.65300178527832,"Sheshatshiu, Labrador, Newfoundland and Labrador, Canada",53.51192465,Sheshatshiu,-60.1388121120634,YYR,53.3191986084,-60.4258003235,53.3191986084,-60.4258003235,Goose Bay Airport
33.1793098449707,"Spô’zêm / Spuzzum, Fraser Valley Regional District, British Columbia, V0K 2S1, Canada",49.6615052,Spuzzum,-121.4127,YHE,49.3683013916,-121.498001099,49.3683013916,-121.498001099,Hope Airport
23.26974105834961,"Stanbridge East, Brome-Missisquoi, Estrie, Québec, J0J 2H0, Canada",45.1215058,Stanbridge East,-72.9160073,ZBM,45.2907981873,-72.7414016724,45.2907981873,-72.74140167239999,Bromont (Roland Desourdy) Airport
31.967361450195312,"Stony Plain (town), Alberta, T7Z 2L6, Canada",53.5310131,Stony Plain,-113.9998496,YXD,53.5724983215,-113.521003723,53.5724983215,-113.521003723,Edmonton City Centre (Blatchford Field) Airport
39.72346878051758,"Stratford, Ontario, Canada",43.3700899,Stratford,-80.9818016,YXU,43.035599,-81.1539,43.035599,-81.1539,London Airport
26.113948822021484,"Strathcona County, Alberta, Canada",53.5762678,Strathcona County,-113.1255397,YXD,53.5724983215,-113.521003723,53.5724983215,-113.521003723,Edmonton City Centre (Blatchford Field) Airport
6.984391689300537,"Tecumseh, Essex County, Ontario, Canada",42.3117951,Tecumseh,-82.8861974,YQG,42.2756004333496,-82.9555969238281,42.27560043334961,-82.95559692382812,Windsor Airport
81.31256103515625,"Thorhild County, Alberta, Canada",54.2507824,Thorhild,-113.0570669,YXD,53.5724983215,-113.521003723,53.5724983215,-113.521003723,Edmonton City Centre (Blatchford Field) Airport
75.00414276123047,"Tizzard's Harbour, Newfoundland, Newfoundland and Labrador, Canada",49.5937393,Tizzard's Harbour,-54.8032787,YQX,48.9369010925293,-54.5680999755859,48.9369010925293,-54.56809997558594,Gander International Airport
74.5121841430664,"Turtleford, Division No. 17, Saskatchewan, S0M 2Y0, Canada",53.3878475,Turtleford,-108.9581917,YLL,53.3092002868652,-110.072998046875,53.309200286865234,-110.072998046875,Lloydminster Airport
26.2999210357666,"Upper Rawdon, East Hants District Municipality, Hants County, Nova Scotia, B0N 2N0, Canada",45.0680737,Upper Rawdon,-63.7128109,YHZ,44.8807983398,-63.5085983276,44.8807983398,-63.5085983276,Halifax / Stanfield International Airport
53.84453582763672,"Vita, Rural Municipality of Stuartburn, Division No. 1, Manitoba, R0A 2K0, Canada",49.133613,Vita,-96.5620957,PMB,48.9425010681,-97.2407989502,48.9425010681,-97.2407989502,Pembina Municipal Airport
48.895084381103516,"Walsingham, Norfolk County, Ontario, Canada",42.6768741,Walsingham,-80.525819,YQS,42.7700004577637,-81.1108016967773,42.77000045776367,-81.11080169677734,St Thomas Municipal Airport
57.03599548339844,"Winterton, Newfoundland, Newfoundland and Labrador, Canada",47.9543064,Winterton,-53.3291072,YYT,47.618598938,-52.7518997192,47.618598938,-52.7518997192,St. John's International Airport
6.296285629272461,"Ashcroft Manor, Trans-Canada Highway, Spences Bridge, Area I (Blue Sky Country), Thompson-Nicola Regional District, British Columbia, V0K 2L0, Canada",50.7188131,127 Mile House,-121.3284216,YKA,50.775258,-121.321314,50.775258,-121.321314,Cache Creek-Ashcroft Regional Airport
53.19097137451172,"Alfred, Alfred and Plantagenet, Prescott and Russell Counties, Eastern Ontario, Ontario, K0B 1A0, Canada",45.5579611,Alfred,-74.8825971,YND,45.5217018127,-75.5635986328,45.521701812699995,-75.5635986328,Ottawa / Gatineau Airport
35.38528823852539,"Ardoise, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0N 3A0, Canada",44.9612818,Ardoise,-63.9434101,YHZ,44.8807983398,-63.5085983276,44.8807983398,-63.5085983276,Halifax / Stanfield International Airport
54.92139434814453,"Arnprior, Renfrew County, Eastern Ontario, Ontario, Canada",45.433515,Arnprior,-76.3543692,YOW,45.3224983215332,-75.6691970825195,45.3224983215332,-75.66919708251953,Ottawa Macdonald-Cartier International Airport
85.46451568603516,"Atlin, Stikine Region, British Columbia, V0W 1A0, Canada",59.5744934,Atlin,-133.704318,YZW,60.1727981567383,-132.74299621582,60.17279815673828,-132.7429962158203,Teslin Airport
8.38995361328125,"Avonmore, Edmonton, Division No. 11, Alberta, T6C 2N1, Canada",53.5089828,Avonmore,-113.452465,YXD,53.5724983215,-113.521003723,53.5724983215,-113.521003723,Edmonton City Centre (Blatchford Field) Airport
89.4369125366211,"Balcarres, Division No. 6, Saskatchewan, S0G 0C0, Canada",50.804747,Balcarres,-103.5427231,YQR,50.4319000244141,-104.666000366211,50.43190002441406,-104.66600036621094,Regina International Airport
49.447086334228516,"Bonne Bay, Norris Point, Newfoundland, Newfoundland and Labrador, Canada",49.50816875,Bonne Bay,-57.8990476302808,YDF,49.2108001708984,-57.3913993835449,49.21080017089844,-57.39139938354492,Deer Lake Airport
46.257328033447266,"Bow Island, Division No. 1, Alberta, T0K 0G0, Canada",49.8701679,Bow Island,-111.3789489,YSD,50.2667007446289,-111.182998657227,50.266700744628906,-111.18299865722656,Suffield Heliport
12.41681957244873,"Cambridge, Region of Waterloo, Ontario, Canada",43.3600536,Cambridge,-80.3123023,YKF,43.4608001709,-80.3786010742,43.460800170899994,-80.3786010742,Waterloo Airport
72.21497344970703,"Camrose County, Alberta, T0B 3Y0, Canada",52.9104375,Camrose County,-112.7266876,YEG,53.3097000122,-113.580001831,53.309700012200004,-113.580001831,Edmonton International Airport
33.291812896728516,"Cap-Pele, Botsford Parish, Westmorland County, New Brunswick / Nouveau-Brunswick, Canada",46.2155469,Cap-Pelé,-64.2728793,YQM,46.1122016906738,-64.678596496582,46.11220169067383,-64.67859649658203,Greater Moncton International Airport
57.87454605102539,"Carbon, Alberta, T0M 0L0, Canada",51.4859432,Carbon,-113.151635,YYC,51.057498931885,-113.62400054932,51.057498931885,-113.62400054932,Cheadle Airport
50.26995849609375,"Town of Carstairs, Alberta, T0M 0N0, Canada",51.563216,Carstairs,-114.1000016,YYC,51.113899231,-114.019996643,51.113899231,-114.019996643,Calgary International Airport
3.173790693283081,"Castlegar, Regional District of Central Kootenay, British Columbia, Canada",49.316171,Castlegar,-117.663574,YCG,49.2963981628,-117.632003784,49.2963981628,-117.632003784,Castlegar/West Kootenay Regional Airport
60.522117614746094,"Cheverie, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, B0N 1G0, Canada",45.1571062,Cheverie,-64.1720011,YHZ,44.8807983398,-63.5085983276,44.8807983398,-63.5085983276,Halifax / Stanfield International Airport
56.76089096069336,"Churchbridge, Division No. 5, Saskatchewan, S0A 0M0, Canada",50.9000886,Churchbridge,-101.8933019,YQV,51.2647018432617,-102.46199798584,51.26470184326172,-102.46199798583984,Yorkton Municipal Airport
16.903966903686523,"Coaldale, Division No. 2, Alberta, T1M 1K8, Canada",49.7255,Coaldale,-112.6168425,YQL,49.6302986145,-112.800003052,49.6302986145,-112.800003052,Lethbridge County Airport
14.96672248840332,"Corbeil, East Ferris Township, Nipissing District, Northeastern Ontario, Ontario, P0H 1K0, Canada",46.2631739,Corbeil,-79.2930538,YYB,46.363602,-79.422798,46.363602,-79.422798,North Bay Jack Garland Airport
32.74203109741211,"D'Escousse, Municipality of the County of Richmond, Richmond County, Nova Scotia, B0E 1K0, Canada",45.5876563,D'Escousse,-60.9588163,YPS,45.6567001343,-61.3680992126,45.6567001343,-61.3680992126,Port Hawkesbury Airport
2.5379796028137207,"Dovercourt, Western Mature Area, Division No. 11, Alberta, Canada",53.5751216,Dovercourt,-113.559188,YXD,53.5724983215,-113.521003723,53.5724983215,-113.521003723,Edmonton City Centre (Blatchford Field) Airport
2.4699528217315674,"Armstrong Township, Timiskaming District, Northeastern Ontario, Ontario, P0J 1E0, Canada",47.7105065,Earlton,-79.8206953,YXR,47.6974006546,-79.8473453522,47.697400654599996,-79.8473453522,Earlton (Timiskaming Regional) Airport
13.666577339172363,"Eel Ground, Northesk Parish, Northumberland County, New Brunswick / Nouveau-Brunswick, E1V 4B6, Canada",46.9670796,Eel Ground,-65.6191992,YCH,47.007801,-65.449203,47.007801,-65.449203,Miramichi Airport
7.437009811401367,"Elliot Lake, Algoma District, Northeastern Ontario, Ontario, Canada",46.373464,Elliot Lake,-82.652893,YEL,46.351398468,-82.5614013672,46.351398468,-82.5614013672,Elliot Lake Municipal Airport
45.952754974365234,"Erinsville, Stone Mills, Lennox and Addington County, Eastern Ontario, Ontario, K0K 2A0, Canada",44.4821843,Erinsville,-77.0496381,YGK,44.2252998352051,-76.5969009399414,44.22529983520508,-76.5969009399414,Kingston Norman Rogers Airport
3.558220386505127,"Fairview, Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2641128,Fairview,-123.1268352,CXH,49.2943992615,-123.111000061,49.2943992615,-123.111000061,Vancouver Harbour Water Aerodrome
30.724597930908203,"Falkland, Area D (Falkland/Silver Creek), Columbia-Shuswap Regional District, British Columbia, V0E 1W0, Canada",50.5009226,Falkland,-119.5566556,YSN,50.682802,-119.228996,50.682802,-119.228996,Shuswap Regional Airport
73.02961730957031,"Ferintosh, Division No. 10, Alberta, Canada",52.7649092,Ferintosh,-112.9699509,YEG,53.3097000122,-113.580001831,53.309700012200004,-113.580001831,Edmonton International Airport
4.247399806976318,"Galiano, Southern Gulf Islands Electoral Area, Capital Regional District, British Columbia, V0N 1P0, Canada",48.8849857,Galiano,-123.3509936,YGG,48.8666992188,-123.300003052,48.8666992188,-123.300003052,Mayne Island Seaplane Base
45.46238708496094,"Hamlet of Gleichen, Wheatland County, Alberta, Canada",50.866694,Gleichen,-113.04988,YYC,51.057498931885,-113.62400054932,51.057498931885,-113.62400054932,Cheadle Airport
48.82307815551758,"Glovertown, Newfoundland, Newfoundland and Labrador, Canada",48.6740048,Glovertown,-54.0341421,YQX,48.9369010925293,-54.5680999755859,48.9369010925293,-54.56809997558594,Gander International Airport
54.92067337036133,"Goodsoil, Division No. 17, Saskatchewan, S0M 1A0, Canada",54.399722,Goodsoil,-109.226111,YLJ,54.125301361084,-108.523002624512,54.125301361083984,-108.52300262451172,Meadow Lake Airport
115.82713317871094,"Rural Municipality of Grahamdale, Division No. 18, Manitoba, Canada",51.2623922,Grahamdale,-98.354762495284,YGM,50.628101348877,-97.0432968139648,50.62810134887695,-97.04329681396484,Gimli Industrial Park Airport
22.36121940612793,"Grosse Isle, Rural Municipality of Rosser, Division No. 14, Manitoba, R0C 1G0, Canada",50.0634652,Grosse Isle,-97.4420227,YWG,49.9099998474,-97.2398986816,49.909999847399995,-97.2398986816,Winnipeg / James Armstrong Richardson International Airport
35.06473922729492,"Hampton, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, B0S 1L0, Canada",44.9033941,Hampton,-65.3474783,YZX,44.9844017028809,-64.9169006347656,44.98440170288086,-64.91690063476562,CFB Greenwood
103.62251281738281,"Head of Bay d'Espoir, Milltown-Head of Bay d'Espoir, Newfoundland, Newfoundland and Labrador, Canada",47.9228293,Head of Bay D'Espoir,-55.7452961,MQC,47.095500946,-56.3802986145,47.095500946,-56.3802986145,Miquelon Airport
13.034139633178711,"Hiawatha First Nation, Young's Point, Selwyn, Peterborough County, Central Ontario, Ontario, Canada",44.19153535,Hiawatha First Nation Indian Reserve 36,-78.2088164219344,YPQ,44.2299995422363,-78.3632965087891,44.22999954223633,-78.36329650878906,Peterborough Airport
55.83712387084961,"High River, Town of High River, Alberta, T1V 1R6, Canada",50.5801916,High River,-113.8709332,YYC,51.057498931885,-113.62400054932,51.057498931885,-113.62400054932,Cheadle Airport
50.29121780395508,"Hilden, Municipality of Colchester, Colchester County, Nova Scotia, Canada",45.306741,Hilden,-63.2931653,YHZ,44.8807983398,-63.5085983276,44.8807983398,-63.5085983276,Halifax / Stanfield International Airport
70.49468231201172,"Holdfast, Division No. 6, Saskatchewan, S0G 2H0, Canada",50.9582535,Holdfast,-105.4215601,YMJ,50.3302993774414,-105.55899810791,50.330299377441406,-105.55899810791016,Moose Jaw Air Vice Marshal C. M. McEwen Airport
18.676530838012695,"Ilderton, Middlesex Centre, Middlesex County, Ontario, N0M 2A0, Canada",43.0812001,Ilderton,-81.3751432,YXU,43.035599,-81.1539,43.035599,-81.1539,London Airport
71.60096740722656,"Indian Head, Division No. 6, Saskatchewan, S0G 2K0, Canada",50.533333,Indian Head,-103.666667,YQR,50.4319000244141,-104.666000366211,50.43190002441406,-104.66600036621094,Regina International Airport
44.94268798828125,"Iroquois Falls, Cochrane District, Northeastern Ontario, Ontario, Canada",48.7672213,Iroquois Falls,-80.6770998,YCN,49.105598449707,-81.0136032104492,49.10559844970703,-81.01360321044922,Cochrane Airport
15.006695747375488,"Town of Kensington, Prince County, Prince Edward Island, Canada",46.4360505,Kensington,-63.6378732,YSU,46.440601348877,-63.8335990905762,46.44060134887695,-63.83359909057617,Summerside Airport
22.008665084838867,"Kinkora, Rural Municipality of Kinkora, Prince County, Prince Edward Island, Canada",46.3227406,Kinkora,-63.6030984,YSU,46.440601348877,-63.8335990905762,46.44060134887695,-63.83359909057617,Summerside Airport
55.52387619018555,"Kinmount, Kawartha Lakes, Central Ontario, Ontario, K0M 2A0, Canada",44.78324,Kinmount,-78.652472,YQA,44.9747009277344,-79.3032989501953,44.974700927734375,-79.30329895019531,Muskoka Airport
66.92235565185547,"Kispiox, Area B (Suskwa/Kitwanga/Kispiox), Regional District of Kitimat-Stikine, British Columbia, V0J 1Y4, Canada",55.3501405,Kispiox,-127.6957979,YYD,54.8246994018555,-127.182998657227,54.82469940185547,-127.18299865722656,Smithers Airport
19.89617347717285,"Knowlton, Lac-Brome, Brome-Missisquoi, Estrie, Québec, J0E 1V0, Canada",45.2191522,Knowlton,-72.5084881,ZBM,45.2907981873,-72.7414016724,45.2907981873,-72.74140167239999,Bromont (Roland Desourdy) Airport
68.72477722167969,"L'Ascension-de-Patapédia, Avignon, Gaspésie–Îles-de-la-Madeleine, Québec, Canada",47.9349115,L'Ascension-de-Patapédia,-67.249529,YCL,47.990799,-66.330299,47.990799,-66.330299,Charlo Airport
84.02410125732422,"Leoville, Division No. 16, Saskatchewan, S0J 1N0, Canada",53.633333,Leoville,-107.55,YLJ,54.125301361084,-108.523002624512,54.125301361083984,-108.52300262451172,Meadow Lake Airport
58.79107666015625,"Long Point, Norfolk County, Ontario, N0E 1M0, Canada",42.5783996,Long Point,-80.4405477,YQS,42.7700004577637,-81.1108016967773,42.77000045776367,-81.11080169677734,St Thomas Municipal Airport
23.258146286010742,"Louiseville, Maskinongé (MRC), Mauricie, Québec, Canada",46.255609,Louiseville,-72.947502,YRQ,46.3527984619141,-72.6793975830078,46.35279846191406,-72.67939758300781,Trois-Rivières Airport
28.004384994506836,"Lower Post, Stikine Region, British Columbia, V0C 1W0, Canada",59.924238,Lower Post,-128.496221,YQH,60.1164016723633,-128.822006225586,60.11640167236328,-128.82200622558594,Watson Lake Airport
18.483966827392578,"Mallorytown, Front of Yonge, Leeds and Grenville Counties, Eastern Ontario, Ontario, K0E 1R0, Canada",44.4775491,Mallorytown,-75.8792729,OGS,44.312002,-75.90034,44.312002,-75.90034,Maxson Airfield
26.98101234436035,"Mascouche, Les Moulins, Lanaudière, Québec, Canada",45.7453521,Mascouche,-73.6005591,YHU,45.5167007446289,-73.7166976928711,45.516700744628906,-73.7166976928711,Cartierville Airport
38.663753509521484,"Mississauga Village Road, Blind River, Algoma District, Northeastern Ontario, Ontario, Canada",46.1944666,Mississauga (Blind River),-83.0102914,YEL,46.351398468,-82.5614013672,46.351398468,-82.5614013672,Elliot Lake Municipal Airport
